channel,arm,step,a_weighted_mean_this_batch,n_valid
6,oracle_first,8,0.10612520575523376,32
6,oracle_first,9,0.10625934600830078,32
6,oracle_first,10,0.1101885586977005,32
0,dense_first,1,0.1983262151479721,32
0,dense_first,2,0.1653572916984558,32
0,dense_first,3,0.15657004714012146,32
0,dense_first,4,0.1504177451133728,32
0,dense_first,5,0.1482357233762741,32
0,dense_first,6,0.15013301372528076,32
0,dense_first,7,0.14740818738937378,32
0,dense_first,8,0.14755812287330627,32
0,dense_first,9,0.1473609060049057,32
0,dense_first,10,0.1485164761543274,32
0,b0_first,1,0.1990089863538742,32
0,b0_first,2,0.17178916931152344,32
0,b0_first,3,0.1624600887298584,32
0,b0_first,4,0.15438853204250336,32
0,b0_first,5,0.15406832098960876,32
0,b0_first,6,0.15547490119934082,32
0,b0_first,7,0.15160074830055237,32
0,b0_first,8,0.15127308666706085,32
0,b0_first,9,0.15095782279968262,32
0,b0_first,10,0.15328842401504517,32
0,oracle_first,1,0.079140305519104,32
0,oracle_first,2,0.11393148452043533,32
0,oracle_first,3,0.12883052229881287,32
0,oracle_first,4,0.13953432440757751,32
0,oracle_first,5,0.14943823218345642,32
0,oracle_first,6,0.14751875400543213,32
0,oracle_first,7,0.14335787296295166,32
0,oracle_first,8,0.14576774835586548,32
0,oracle_first,9,0.1475217342376709,32
0,oracle_first,10,0.15039193630218506,32
1,dense_first,1,0.6840313673019409,32
1,dense_first,2,0.5436638593673706,32
1,dense_first,3,0.5441319346427917,32
1,dense_first,4,0.5118237733840942,32
1,dense_first,5,0.4844090938568115,32
1,dense_first,6,0.48400744795799255,32
1,dense_first,7,0.4957873821258545,32
1,dense_first,8,0.49062594771385193,32
1,dense_first,9,0.49155548214912415,32
1,dense_first,10,0.4893350601196289,32
1,b0_first,1,0.7128344774246216,32
1,b0_first,2,0.5731733441352844,32
1,b0_first,3,0.5741630792617798,32
1,b0_first,4,0.5313579440116882,32
1,b0_first,5,0.4922587275505066,32
1,b0_first,6,0.48644310235977173,32
1,b0_first,7,0.49060767889022827,32
1,b0_first,8,0.48513263463974,32
1,b0_first,9,0.48746275901794434,32
1,b0_first,10,0.48531192541122437,32
1,oracle_first,1,0.19137804210186005,32
1,oracle_first,2,0.252060204744339,32
